회사명,거래소코드,회계년도,감사의견코드(IFRS)
한미반도체(주),042700,2012/12,UQ
한미반도체(주),042700,2013/12,UQ
한미반도체(주),042700,2014/12,UQ
한미반도체(주),042700,2015/12,UQ
한미반도체(주),042700,2016/12,UQ
한미반도체(주),042700,2017/12,UQ
한미반도체(주),042700,2018/12,UQ
한미반도체(주),042700,2019/12,UQ
한미사이언스(주),008930,2011/12,UQ
한미사이언스(주),008930,2012/12,UQ
한미사이언스(주),008930,2013/12,UQ
한미사이언스(주),008930,2014/12,UQ
한미사이언스(주),008930,2015/12,UQ
한미사이언스(주),008930,2016/12,UQ
한미사이언스(주),008930,2017/12,UQ
한미사이언스(주),008930,2018/12,UQ
한미사이언스(주),008930,2019/12,UQ
한미약품(주),128940,2011/12,UQ
한미약품(주),128940,2012/12,UQ
한미약품(주),128940,2013/12,UQ
한미약품(주),128940,2014/12,UQ
한미약품(주),128940,2015/12,UQ
한미약품(주),128940,2016/12,UQ
한미약품(주),128940,2017/12,UQ
한미약품(주),128940,2018/12,UQ
한미약품(주),128940,2019/12,UQ
한성기업(주),003680,2011/12,UQ
한성기업(주),003680,2012/12,UQ
한성기업(주),003680,2013/12,UQ
한성기업(주),003680,2014/12,UQ
한성기업(주),003680,2015/12,UQ
한성기업(주),003680,2016/12,UQ
한성기업(주),003680,2017/12,UQ
한성기업(주),003680,2018/12,UQ
한성기업(주),003680,2019/12,UQ
한세실업(주),105630,2011/12,UQ
한세실업(주),105630,2012/12,UQ
한세실업(주),105630,2013/12,UQ
한세실업(주),105630,2014/12,UQ
한세실업(주),105630,2015/12,UQ
한세실업(주),105630,2016/12,UQ
한세실업(주),105630,2017/12,UQ
한세실업(주),105630,2018/12,UQ
한세실업(주),105630,2019/12,UQ
한세엠케이(주),069640,2011/12,UQ
한세엠케이(주),069640,2012/12,UQ
한세엠케이(주),069640,2013/12,UQ
한세엠케이(주),069640,2014/12,UQ
한세엠케이(주),069640,2015/12,UQ
한세엠케이(주),069640,2016/12,UQ
한세엠케이(주),069640,2017/12,UQ
한세엠케이(주),069640,2018/12,UQ
한세엠케이(주),069640,2019/12,UQ
한세예스24홀딩스(주),016450,2011/12,UQ
한세예스24홀딩스(주),016450,2012/12,UQ
한세예스24홀딩스(주),016450,2013/12,UQ
한세예스24홀딩스(주),016450,2014/12,UQ
한세예스24홀딩스(주),016450,2015/12,UQ
한세예스24홀딩스(주),016450,2016/12,UQ
한세예스24홀딩스(주),016450,2017/12,UQ
한세예스24홀딩스(주),016450,2018/12,UQ
한세예스24홀딩스(주),016450,2019/12,UQ
한솔로지스틱스(주),009180,2011/12,UQ
한솔로지스틱스(주),009180,2012/12,UQ
한솔로지스틱스(주),009180,2013/12,UQ
한솔로지스틱스(주),009180,2014/12,UQ
한솔로지스틱스(주),009180,2015/12,UQ
한솔로지스틱스(주),009180,2016/12,UQ
한솔로지스틱스(주),009180,2017/12,UQ
한솔로지스틱스(주),009180,2018/12,UQ
한솔로지스틱스(주),009180,2019/12,UQ
한솔신텍(주),099660,2011/12,UQ
한솔신텍(주),099660,2012/12,UQ
한솔신텍(주),099660,2013/12,UQ
한솔신텍(주),099660,2014/12,UQ
한솔신텍(주),099660,2015/12,UQ
한솔신텍(주),099660,2016/12,UQ
한솔신텍(주),099660,2017/12,UQ
한솔아이원스(주),114810,2011/12,UQ
한솔아이원스(주),114810,2012/12,UQ
한솔아이원스(주),114810,2013/12,UQ
한솔아이원스(주),114810,2014/12,UQ
한솔아이원스(주),114810,2015/12,UQ
한솔아이원스(주),114810,2016/12,UQ
한솔아이원스(주),114810,2017/12,UQ
한솔아이원스(주),114810,2018/12,UQ
한솔아이원스(주),114810,2019/12,UQ
한솔인티큐브(주),070590,2011/12,UQ
한솔인티큐브(주),070590,2012/12,UQ
한솔인티큐브(주),070590,2013/12,UQ
한솔인티큐브(주),070590,2014/12,UQ
한솔인티큐브(주),070590,2015/12,UQ
한솔인티큐브(주),070590,2016/12,UQ
한솔인티큐브(주),070590,2017/12,UQ
한솔인티큐브(주),070590,2018/12,UQ
한솔인티큐브(주),070590,2019/12,UQ
한솔제지(주),213500,2015/12,UQ
한솔제지(주),213500,2016/12,UQ
한솔제지(주),213500,2017/12,UQ
한솔제지(주),213500,2018/12,UQ
한솔제지(주),213500,2019/12,UQ
한솔테크닉스(주),004710,2011/12,UQ
한솔테크닉스(주),004710,2012/12,UQ
한솔테크닉스(주),004710,2013/12,UQ
한솔테크닉스(주),004710,2014/12,UQ
한솔테크닉스(주),004710,2015/12,UQ
한솔테크닉스(주),004710,2016/12,UQ
한솔테크닉스(주),004710,2017/12,UQ
한솔테크닉스(주),004710,2018/12,UQ
한솔테크닉스(주),004710,2019/12,UQ
한솔홀딩스(주),004150,2011/12,UQ
한솔홀딩스(주),004150,2012/12,UQ
한솔홀딩스(주),004150,2013/12,UQ
한솔홀딩스(주),004150,2014/12,UQ
한솔홀딩스(주),004150,2015/12,UQ
한솔홀딩스(주),004150,2016/12,UQ
한솔홀딩스(주),004150,2017/12,UQ
한솔홀딩스(주),004150,2018/12,UQ
한솔홀딩스(주),004150,2019/12,UQ
한스바이오메드(주),042520,2011/09,
한스바이오메드(주),042520,2012/09,UQ
한스바이오메드(주),042520,2013/09,UQ
한스바이오메드(주),042520,2014/09,UQ
한스바이오메드(주),042520,2015/09,UQ
한스바이오메드(주),042520,2016/09,UQ
한스바이오메드(주),042520,2017/09,UQ
한스바이오메드(주),042520,2018/09,UQ
한스바이오메드(주),042520,2019/09,UQ
한신공영(주),004960,2011/12,UQ
한신공영(주),004960,2012/12,UQ
한신공영(주),004960,2013/12,UQ
한신공영(주),004960,2014/12,UQ
한신공영(주),004960,2015/12,UQ
한신공영(주),004960,2016/12,UQ
한신공영(주),004960,2017/12,UQ
한신공영(주),004960,2018/12,UQ
한신공영(주),004960,2019/12,UQ
한신기계공업(주),011700,2011/12,UQ
한신기계공업(주),011700,2012/12,UQ
한신기계공업(주),011700,2013/12,UQ
한신기계공업(주),011700,2014/12,UQ
한신기계공업(주),011700,2015/12,UQ
한신기계공업(주),011700,2016/12,UQ
한신기계공업(주),011700,2017/12,UQ
한신기계공업(주),011700,2018/12,UQ
한신기계공업(주),011700,2019/12,UQ
한양디지텍(주),078350,2011/12,UQ
한양디지텍(주),078350,2012/12,UQ
한양디지텍(주),078350,2013/12,UQ
한양디지텍(주),078350,2014/12,UQ
한양디지텍(주),078350,2015/12,UQ
한양디지텍(주),078350,2016/12,UQ
한양디지텍(주),078350,2017/12,UQ
한양디지텍(주),078350,2018/12,UQ
한양디지텍(주),078350,2019/12,UQ
한양이엔지(주),045100,2011/12,UQ
한양이엔지(주),045100,2012/12,UQ
한양이엔지(주),045100,2013/12,UQ
한양이엔지(주),045100,2014/12,UQ
한양이엔지(주),045100,2015/12,UQ
한양이엔지(주),045100,2016/12,UQ
한양이엔지(주),045100,2017/12,UQ
한양이엔지(주),045100,2018/12,UQ
한양이엔지(주),045100,2019/12,UQ
한온시스템(주),018880,2011/12,UQ
한온시스템(주),018880,2012/12,UQ
한온시스템(주),018880,2013/12,UQ
한온시스템(주),018880,2014/12,UQ
한온시스템(주),018880,2015/12,UQ
한온시스템(주),018880,2016/12,UQ
한온시스템(주),018880,2017/12,UQ
한온시스템(주),018880,2018/12,UQ
한온시스템(주),018880,2019/12,UQ
한올바이오파마(주),009420,2011/12,UQ
한올바이오파마(주),009420,2012/12,UQ
한올바이오파마(주),009420,2013/12,UQ
한올바이오파마(주),009420,2014/12,UQ
한올바이오파마(주),009420,2015/12,UQ
한올바이오파마(주),009420,2016/12,UQ
한올바이오파마(주),009420,2017/12,UQ
한올바이오파마(주),009420,2018/12,UQ
한올바이오파마(주),009420,2019/12,UQ
한일건설(주),006440,2011/12,UQ
한일건설(주),006440,2012/12,DU
한일단조공업(주),024740,2011/12,UQ
한일단조공업(주),024740,2012/12,UQ
한일단조공업(주),024740,2013/12,UQ
한일단조공업(주),024740,2014/12,UQ
한일단조공업(주),024740,2015/12,UQ
한일단조공업(주),024740,2016/12,UQ
한일단조공업(주),024740,2017/12,UQ
한일단조공업(주),024740,2018/12,UQ
한일단조공업(주),024740,2019/12,UQ
한일사료(주),005860,2011/12,UQ
한일사료(주),005860,2012/12,UQ
한일사료(주),005860,2013/12,UQ
한일사료(주),005860,2014/12,UQ
한일사료(주),005860,2015/12,UQ
한일사료(주),005860,2016/12,UQ
한일사료(주),005860,2017/12,UQ
한일사료(주),005860,2018/12,UQ
한일사료(주),005860,2019/12,UQ
한일철강(주),002220,2011/12,UQ
한일철강(주),002220,2012/12,UQ
한일철강(주),002220,2013/12,UQ
한일철강(주),002220,2014/12,UQ
한일철강(주),002220,2015/12,UQ
한일철강(주),002220,2016/12,UQ
한일철강(주),002220,2017/12,UQ
한일철강(주),002220,2018/12,UQ
한일철강(주),002220,2019/12,UQ
한일현대시멘트(주),006390,2011/12,UQ
한일현대시멘트(주),006390,2012/12,UQ
한일현대시멘트(주),006390,2013/12,UQ
한일현대시멘트(주),006390,2014/12,UQ
한일현대시멘트(주),006390,2015/12,UQ
한일현대시멘트(주),006390,2016/12,UQ
한일현대시멘트(주),006390,2017/12,UQ
한일현대시멘트(주),006390,2018/12,UQ
한일현대시멘트(주),006390,2019/12,UQ
한일홀딩스(주),003300,2011/12,UQ
한일홀딩스(주),003300,2012/12,UQ
한일홀딩스(주),003300,2013/12,UQ
한일홀딩스(주),003300,2014/12,UQ
한일홀딩스(주),003300,2015/12,UQ
한일홀딩스(주),003300,2016/12,UQ
한일홀딩스(주),003300,2017/12,UQ
한일홀딩스(주),003300,2018/12,UQ
한일홀딩스(주),003300,2019/12,UQ
한일화학공업(주),007770,2011/12,UQ
한일화학공업(주),007770,2012/12,UQ
한일화학공업(주),007770,2013/12,UQ
한일화학공업(주),007770,2014/12,UQ
한일화학공업(주),007770,2015/12,UQ
한일화학공업(주),007770,2016/12,UQ
한일화학공업(주),007770,2017/12,UQ
한일화학공업(주),007770,2018/12,UQ
한일화학공업(주),007770,2019/12,UQ
한전산업개발(주),130660,2011/12,UQ
한전산업개발(주),130660,2012/12,UQ
한전산업개발(주),130660,2013/12,UQ
한전산업개발(주),130660,2014/12,UQ
한전산업개발(주),130660,2015/12,UQ
한전산업개발(주),130660,2016/12,UQ
한전산업개발(주),130660,2017/12,UQ
한전산업개발(주),130660,2018/12,UQ
한전산업개발(주),130660,2019/12,UQ
한전케이피에스(주),051600,2011/12,UQ
한전케이피에스(주),051600,2012/12,UQ
한전케이피에스(주),051600,2013/12,UQ
한전케이피에스(주),051600,2014/12,UQ
한전케이피에스(주),051600,2015/12,UQ
한전케이피에스(주),051600,2016/12,UQ
한전케이피에스(주),051600,2017/12,UQ
한전케이피에스(주),051600,2018/12,UQ
한전케이피에스(주),051600,2019/12,UQ
한화솔루션(주),009830,2011/12,UQ
한화솔루션(주),009830,2012/12,UQ
한화솔루션(주),009830,2013/12,UQ
한화솔루션(주),009830,2014/12,UQ
한화솔루션(주),009830,2015/12,UQ
한화솔루션(주),009830,2016/12,UQ
한화솔루션(주),009830,2017/12,UQ
한화솔루션(주),009830,2018/12,UQ
한화솔루션(주),009830,2019/12,UQ
한화시스템(주),272210,2011/12,UQ
한화시스템(주),272210,2012/12,UQ
한화시스템(주),272210,2013/12,UQ
한화시스템(주),272210,2014/12,UQ
한화시스템(주),272210,2015/12,UQ
한화시스템(주),272210,2016/12,UQ
한화시스템(주),272210,2017/12,UQ
한화시스템(주),272210,2018/12,UQ
한화시스템(주),272210,2019/12,UQ
한화에어로스페이스(주),012450,2011/12,UQ
한화에어로스페이스(주),012450,2012/12,UQ
한화에어로스페이스(주),012450,2013/12,UQ
한화에어로스페이스(주),012450,2014/12,UQ
한화에어로스페이스(주),012450,2015/12,UQ
한화에어로스페이스(주),012450,2016/12,UQ
한화에어로스페이스(주),012450,2017/12,UQ
한화에어로스페이스(주),012450,2018/12,UQ
한화에어로스페이스(주),012450,2019/12,UQ
해성디에스(주),195870,2015/12,UQ
해성디에스(주),195870,2016/12,UQ
해성디에스(주),195870,2017/12,UQ
해성디에스(주),195870,2018/12,UQ
해성디에스(주),195870,2019/12,UQ
해성옵틱스(주),076610,2011/12,
해성옵틱스(주),076610,2012/12,UQ
해성옵틱스(주),076610,2013/12,UQ
해성옵틱스(주),076610,2014/12,UQ
해성옵틱스(주),076610,2015/12,UQ
해성옵틱스(주),076610,2016/12,UQ
해성옵틱스(주),076610,2017/12,UQ
해성옵틱스(주),076610,2018/12,UQ
해성옵틱스(주),076610,2019/12,UQ
해태제과식품(주),101530,2011/12,UQ
해태제과식품(주),101530,2012/12,UQ
해태제과식품(주),101530,2013/12,UQ
해태제과식품(주),101530,2014/12,UQ
해태제과식품(주),101530,2015/12,UQ
해태제과식품(주),101530,2016/12,UQ
해태제과식품(주),101530,2017/12,UQ
해태제과식품(주),101530,2018/12,UQ
해태제과식품(주),101530,2019/12,UQ
핸즈코퍼레이션(주),143210,2011/12,
핸즈코퍼레이션(주),143210,2012/12,
핸즈코퍼레이션(주),143210,2013/12,
핸즈코퍼레이션(주),143210,2014/12,UQ
핸즈코퍼레이션(주),143210,2015/12,UQ
핸즈코퍼레이션(주),143210,2016/12,UQ
핸즈코퍼레이션(주),143210,2017/12,UQ
핸즈코퍼레이션(주),143210,2018/12,UQ
핸즈코퍼레이션(주),143210,2019/12,UQ
헝셩그룹유한회사,900270,2015/12,
헝셩그룹유한회사,900270,2016/12,
헝셩그룹유한회사,900270,2017/12,
헝셩그룹유한회사,900270,2018/12,
헝셩그룹유한회사,900270,2019/12,
현대건설(주),000720,2011/12,UQ
현대건설(주),000720,2012/12,UQ
현대건설(주),000720,2013/12,UQ
현대건설(주),000720,2014/12,UQ
현대건설(주),000720,2015/12,UQ
현대건설(주),000720,2016/12,UQ
현대건설(주),000720,2017/12,UQ
현대건설(주),000720,2018/12,UQ
현대건설(주),000720,2019/12,UQ
현대건설기계(주),267270,2017/12,UQ
현대건설기계(주),267270,2018/12,UQ
현대건설기계(주),267270,2019/12,UQ
현대글로비스(주),086280,2011/12,UQ
현대글로비스(주),086280,2012/12,UQ
현대글로비스(주),086280,2013/12,UQ
현대글로비스(주),086280,2014/12,UQ
현대글로비스(주),086280,2015/12,UQ
현대글로비스(주),086280,2016/12,UQ
현대글로비스(주),086280,2017/12,UQ
현대글로비스(주),086280,2018/12,UQ
현대글로비스(주),086280,2019/12,UQ
현대두산인프라코어(주),042670,2011/12,UQ
현대두산인프라코어(주),042670,2012/12,UQ
현대두산인프라코어(주),042670,2013/12,UQ
현대두산인프라코어(주),042670,2014/12,UQ
현대두산인프라코어(주),042670,2015/12,UQ
현대두산인프라코어(주),042670,2016/12,UQ
현대두산인프라코어(주),042670,2017/12,UQ
현대두산인프라코어(주),042670,2018/12,UQ
현대두산인프라코어(주),042670,2019/12,UQ
현대로템(주),064350,2011/12,UQ
현대로템(주),064350,2012/12,UQ
현대로템(주),064350,2013/12,UQ
현대로템(주),064350,2014/12,UQ
현대로템(주),064350,2015/12,UQ
현대로템(주),064350,2016/12,UQ
현대로템(주),064350,2017/12,UQ
현대로템(주),064350,2018/12,UQ
현대로템(주),064350,2019/12,UQ
현대모비스(주),012330,2011/12,UQ
현대모비스(주),012330,2012/12,UQ
현대모비스(주),012330,2013/12,UQ
현대모비스(주),012330,2014/12,UQ
현대모비스(주),012330,2015/12,UQ
현대모비스(주),012330,2016/12,UQ
현대모비스(주),012330,2017/12,UQ
현대모비스(주),012330,2018/12,UQ
현대모비스(주),012330,2019/12,UQ
현대바이오사이언스(주),048410,2011/12,UQ
현대바이오사이언스(주),048410,2012/12,UQ
현대바이오사이언스(주),048410,2013/12,UQ
현대바이오사이언스(주),048410,2014/12,UQ
현대바이오사이언스(주),048410,2015/12,UQ
현대바이오사이언스(주),048410,2016/12,UQ
현대바이오사이언스(주),048410,2017/12,UQ
현대바이오사이언스(주),048410,2018/12,UQ
현대바이오사이언스(주),048410,2019/12,UQ
현대비앤지스틸(주),004560,2011/12,UQ
현대비앤지스틸(주),004560,2012/12,UQ
현대비앤지스틸(주),004560,2013/12,UQ
현대비앤지스틸(주),004560,2014/12,UQ
현대비앤지스틸(주),004560,2015/12,UQ
현대비앤지스틸(주),004560,2016/12,UQ
현대비앤지스틸(주),004560,2017/12,UQ
현대비앤지스틸(주),004560,2018/12,UQ
현대비앤지스틸(주),004560,2019/12,UQ
현대약품(주),004310,2011/11,
현대약품(주),004310,2012/11,UQ
현대약품(주),004310,2013/11,UQ
현대약품(주),004310,2014/11,UQ
현대약품(주),004310,2015/11,UQ
현대약품(주),004310,2016/11,UQ
현대약품(주),004310,2017/11,UQ
현대약품(주),004310,2018/11,UQ
현대약품(주),004310,2019/11,UQ
현대에너지솔루션(주),322000,2017/12,UQ
현대에너지솔루션(주),322000,2018/12,UQ
현대에너지솔루션(주),322000,2019/12,UQ
현대에이치티(주),039010,2011/12,UQ
현대에이치티(주),039010,2012/12,UQ
현대에이치티(주),039010,2013/12,UQ
현대에이치티(주),039010,2014/12,UQ
현대에이치티(주),039010,2015/12,UQ
현대에이치티(주),039010,2016/12,UQ
현대에이치티(주),039010,2017/12,UQ
현대에이치티(주),039010,2018/12,UQ
현대에이치티(주),039010,2019/12,UQ
현대엘리베이터(주),017800,2011/12,UQ
현대엘리베이터(주),017800,2012/12,UQ
현대엘리베이터(주),017800,2013/12,UQ
현대엘리베이터(주),017800,2014/12,UQ
현대엘리베이터(주),017800,2015/12,UQ
현대엘리베이터(주),017800,2016/12,UQ
현대엘리베이터(주),017800,2017/12,UQ
현대엘리베이터(주),017800,2018/12,UQ
현대엘리베이터(주),017800,2019/12,UQ
현대오토에버(주),307950,2011/12,UQ
현대오토에버(주),307950,2012/12,UQ
현대오토에버(주),307950,2013/12,UQ
현대오토에버(주),307950,2014/12,UQ
현대오토에버(주),307950,2015/12,UQ
현대오토에버(주),307950,2016/12,UQ
현대오토에버(주),307950,2017/12,UQ
현대오토에버(주),307950,2018/12,UQ
현대오토에버(주),307950,2019/12,UQ
현대위아(주),011210,2011/12,UQ
현대위아(주),011210,2012/12,UQ
현대위아(주),011210,2013/12,UQ
현대위아(주),011210,2014/12,UQ
현대위아(주),011210,2015/12,UQ
현대위아(주),011210,2016/12,UQ
현대위아(주),011210,2017/12,UQ
현대위아(주),011210,2018/12,UQ
현대위아(주),011210,2019/12,UQ
현대일렉트릭앤에너지시스템(주),267260,2017/12,UQ
현대일렉트릭앤에너지시스템(주),267260,2018/12,UQ
현대일렉트릭앤에너지시스템(주),267260,2019/12,UQ
현대자동차(주),005380,2011/12,UQ
현대자동차(주),005380,2012/12,UQ
현대자동차(주),005380,2013/12,UQ
현대자동차(주),005380,2014/12,UQ
현대자동차(주),005380,2015/12,UQ
현대자동차(주),005380,2016/12,UQ
